gloss,video_id,url
eat,A18325,https://media.asldeafined.com/vocabulary/1468347821.5825.mp4
enjoy,A19261,https://media.asldeafined.com/vocabulary/1468376460.8089.mp4
enjoy,A19264,https://www.signingsavvy.com/signs/mp4/6/6907.mp4
enjoy,A65635,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EN/ENJOY-574.mp4
enjoy,A19257,https://media.spreadthesign.com/video/mp4/13/456900.mp4
enjoy,A19269,http://www.aslsearch.com/signs/videos/enjoy.mp4
enjoy,A19258,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/enjoy.mp4
enjoy,A19259,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Enjoy-J1S7e-UwSMY.mp4
enjoy,A19260,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Enjoy-OqNA--JdTmA.mp4
forget,A65761,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FO/FORGET-565.mp4
forget,A22954,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Forget-5pgZiT-vz60.mp4
forget,A22955,https://media.asldeafined.com/vocabulary/1468513470.6049.mp4
forget,A22960,https://www.signingsavvy.com/signs/mp4/8/8938.mp4
forget,A22967,http://www.aslsearch.com/signs/videos/alzheimer.mp4
forget,A22952,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/forgot2.mp4
forget,A22953,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Forget%202-cIPsq4HrhFc.mp4
give,A69343,http://aslbricks.org/New/ASL-Videos/give.mp4
give,A24660,http://www.aslsearch.com/signs/videos/give.mp4
give,A24638,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Give%20You%20Something%202-ysfVqxTJKcg.mp4
give,A24639,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Give%20You%20Something--Ma0iHFZKv8.mp4
give,A24640,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Give-5M1xfBmmXpg.mp4
give,A24641,https://media.asldeafined.com/vocabulary/1468549017.6848.mp4
give,A24636,https://media.spreadthesign.com/video/mp4/13/51920.mp4
give,A24648,https://www.signingsavvy.com/signs/mp4/14/14622.mp4
give,A24649,https://www.signingsavvy.com/signs/mp4/23/23273.mp4
give,A24651,https://www.signingsavvy.com/signs/mp4/7/7424.mp4
last,A66010,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/LA/LAST-168.mp4
last,A32263,http://www.aslsearch.com/signs/videos/last.mp4
last,A32248,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Last%2C%20Final-ZrL9QA06fZs.mp4
last,A32249,https://media.asldeafined.com/vocabulary/1468671376.351.mp4
last,A32250,https://media.asldeafined.com/vocabulary/1522766909.4561.mp4
last,A32253,https://www.signingsavvy.com/signs/mp4/5/5971.mp4
last,A32254,https://www.signingsavvy.com/signs/mp4/6/6063.mp4
last,A32255,https://www.signingsavvy.com/signs/mp4/6/6164.mp4
last,A32246,https://media.spreadthesign.com/video/mp4/13/91452.mp4
last,A32257,https://www.signingsavvy.com/signs/mp4/9/9194.mp4
last,A32260,http://www.aslsearch.com/signs/videos/last2.mp4
last,A32261,http://www.aslsearch.com/signs/videos/last3.mp4
meet,A35511,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Meet-SHPBneo_ofY.mp4
meet,A35512,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Meet-UvaayIDXkuw.mp4
meet,A35513,https://media.asldeafined.com/vocabulary/1468714718.3075.mp4
meet,A35516,https://www.signingsavvy.com/signs/mp4/0/517.mp4
meet,A35517,https://www.signingsavvy.com/signs/mp4/5/5837.mp4
meet,A35518,https://www.signingsavvy.com/signs/mp4/9/9003.mp4
meet,A66112,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/ME/MEET-1620.mp4
meet,A35509,https://media.spreadthesign.com/video/mp4/13/50874.mp4
meet,A35523,http://www.aslsearch.com/signs/videos/meet.mp4
pink,A69430,http://aslbricks.org/New/ASL-Videos/pink.mp4
pink,A42831,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Pink%20var.mp4
pink,A42832,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Pink.mp4
pink,A42833,https://media.asldeafined.com/vocabulary/1468726359.6744.mp4
pink,A42836,https://www.signingsavvy.com/signs/mp4/22/22812.mp4
pink,A66296,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/PI/PINK-903.mp4
pink,A42829,https://media.spreadthesign.com/video/mp4/13/49192.mp4
pink,A42843,http://www.aslsearch.com/signs/videos/pink.mp4
pink,A42830,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/pink.mp4
pizza,A69431,http://aslbricks.org/New/ASL-Videos/pizza.mp4
pizza,A42977,http://www.aslsearch.com/signs/videos/pizza.mp4
pizza,A42958,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/pizza-2.mp4
pizza,A42959,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/pizza.mp4
pizza,A42960,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Pizza%202-Gm8PTVKHF1s.mp4
pizza,A42961,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Pizza-mJVC9oI13Lo.mp4
pizza,A66297,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/PI/PIZZA-904.mp4
pizza,A42962,https://media.asldeafined.com/vocabulary/1468726411.9058.mp4
pizza,A42956,https://media.spreadthesign.com/video/mp4/13/457790.mp4
pizza,A42966,https://www.signingsavvy.com/signs/mp4/14/14610.mp4
pizza,A42967,https://www.signingsavvy.com/signs/mp4/6/6671.mp4
pizza,A42969,https://www.signingsavvy.com/signs/mp4/6/6673.mp4
play,A69433,http://aslbricks.org/New/ASL-Videos/play.mp4
play,A43166,https://media.spreadthesign.com/video/mp4/13/116328.mp4
play,A43170,https://media.asldeafined.com/vocabulary/1468726646.6390.mp4
play,A43171,https://media.asldeafined.com/vocabulary/1468726677.3753.mp4
play,A43173,https://www.signingsavvy.com/signs/mp4/14/14657.mp4
play,A43174,https://www.signingsavvy.com/signs/mp4/6/6372.mp4
play,A43179,http://www.aslsearch.com/signs/videos/act.mp4
play,A43180,http://www.aslsearch.com/signs/videos/play.mp4
play,A43167,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/play.mp4
play,A43168,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Play%2C%20Algeria-31fxkHUhB_k.mp4
play,A43169,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Play-TvZ8pfNOX2U.mp4
school,A69455,http://aslbricks.org/New/ASL-Videos/school.mp4
school,A49602,https://www.signingsavvy.com/signs/mp4/6/6564.mp4
school,A49595,https://media.spreadthesign.com/video/mp4/13/50778.mp4
school,A49606,http://www.aslsearch.com/signs/videos/school.mp4
school,A49596,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/school.mp4
school,A49597,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Academic%2C%20School-ZsoedvSYMpA.mp4
school,A49598,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20School.mp4
school,A49599,https://media.asldeafined.com/vocabulary/1468763371.5844.mp4
school,A49600,https://media.asldeafined.com/vocabulary/1522768179.9250.mp4
secretary,A50037,https://media.spreadthesign.com/video/mp4/13/51753.mp4
secretary,A50038,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/secretary.mp4
secretary,A50039,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Secetary%202-GLOdTEXLaEQ.mp4
secretary,A50040,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Secetary-crVLvTbmEGo.mp4
secretary,A50041,https://media.asldeafined.com/vocabulary/1468764756.5155.mp4
secretary,A50044,https://www.signingsavvy.com/signs/mp4/6/6921.mp4
secretary,A50045,https://www.signingsavvy.com/signs/mp4/8/8440.mp4
secretary,A66441,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/SE/SECRETARY-1010.mp4
secretary,A50046,https://www.signingsavvy.com/signs/mp4/8/8857.mp4
secretary,A50052,http://www.aslsearch.com/signs/videos/secretary.mp4
short,A51221,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/short.mp4
short,A51223,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Child-D-7K4sSsMWw.mp4
short,A51224,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Short-bjSx00_gSOs.mp4
short,A51225,https://media.asldeafined.com/vocabulary/1466724014.5239.mp4
short,A51226,https://media.asldeafined.com/vocabulary/1468766397.2205.mp4
short,A51227,https://media.asldeafined.com/vocabulary/1546575090.7731.mp4
short,A66469,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/SH/SHORT-252.mp4
short,A51220,https://media.spreadthesign.com/video/mp4/13/65914.mp4
short,A51231,https://www.signingsavvy.com/signs/mp4/23/23534.mp4
short,A51232,https://www.signingsavvy.com/signs/mp4/9/9191.mp4
short,A51233,https://www.signingsavvy.com/signs/mp4/9/9192.mp4
short,A51235,http://www.aslsearch.com/signs/videos/short2.mp4
short,A51236,http://www.aslsearch.com/signs/videos/short.mp4
time,A69511,http://aslbricks.org/New/ASL-Videos/time.mp4
time,A58502,https://www.signingsavvy.com/signs/mp4/23/23948.mp4
time,A58503,https://www.signingsavvy.com/signs/mp4/7/7100.mp4
time,A66644,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TI/TIME-1233.mp4
time,A58497,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/time.mp4
time,A58508,http://www.aslsearch.com/signs/videos/time.mp4
time,A58498,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20time-qx01CJ9Rpqw.mp4
time,A58499,https://media.asldeafined.com/vocabulary/1468945476.6416.mp4
want,A69524,http://aslbricks.org/New/ASL-Videos/want.mp4
want,A62246,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/want.mp4
want,A62247,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Want%20copy.mp4
want,A62248,https://media.asldeafined.com/vocabulary/1468926945.7263.mp4
want,A62250,https://www.signingsavvy.com/signs/mp4/6/6971.mp4
want,A62251,https://www.signingsavvy.com/signs/mp4/6/6972.mp4
want,A62244,https://media.spreadthesign.com/video/mp4/13/50936.mp4
want,A62259,http://www.aslsearch.com/signs/videos/want.mp4
want,A62245,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/want-2.mp4
work,A63806,http://www.aslsearch.com/signs/videos/work.mp4
work,A63789,https://media.spreadthesign.com/video/mp4/13/244773.mp4
work,A63790,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/work.mp4
work,A63791,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Synagogue%2C%20Work-T8QJNv7wRCs.mp4
work,A63792,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Work-hQKYeuN5tMI.mp4
work,A63793,https://media.asldeafined.com/vocabulary/1468929052.2546.mp4
work,A63795,https://www.signingsavvy.com/signs/mp4/14/14523.mp4
work,A66804,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WO/WORK-1450.mp4
work,A63788,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/work.mov
work,A63799,https://www.signingsavvy.com/signs/mp4/8/8599.mp4
africa,A01383,https://media.spreadthesign.com/video/mp4/13/50049.mp4
africa,A01384,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/africa.mp4
africa,A01385,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Africa%202-TrChLRg2itY.mp4
africa,A01386,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Africa%203-Jn6HQbdJE48.mp4
africa,A01387,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Africa-il-R1NptEEw.mp4
africa,A01388,https://media.asldeafined.com/vocabulary/1466171159.7047.mp4
africa,A01391,https://www.signingsavvy.com/signs/mp4/14/14836.mp4
africa,A65029,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/AF/AFRICA-846.mp4
africa,A01398,http://www.aslsearch.com/signs/videos/africa.mp4
basketball,A69225,http://aslbricks.org/New/ASL-Videos/basketball.mp4
basketball,A05230,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/basketball.mp4
basketball,A05231,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Basketball%202-F0BtTtlPR7c.mp4
basketball,A05232,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Basketball-oRhzgMwL96w.mp4
basketball,A05233,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20basketball.mp4
basketball,A05234,https://media.asldeafined.com/vocabulary/1466649529.6905.mp4
basketball,A05238,https://www.signingsavvy.com/signs/mp4/23/23590.mp4
basketball,A65144,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BA/BASKETBALL-1973.mp4
basketball,A65145,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BA/BASKETBALL-2093.mp4
basketball,A05229,https://media.spreadthesign.com/video/mp4/13/455487.mp4
basketball,A05239,https://www.signingsavvy.com/signs/mp4/6/6341.mp4
basketball,A05243,http://www.aslsearch.com/signs/videos/basketball.mp4
birthday,A65192,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BI/BIRTHDAY-412.mp4
birthday,A06365,https://www.signingsavvy.com/signs/mp4/8/8986.mp4
birthday,A06359,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/birthday.mp4
birthday,A06371,http://www.aslsearch.com/signs/videos/birthday.mp4
birthday,A06360,https://media.asldeafined.com/vocabulary/1466682386.9294.mp4
birthday,A06363,https://www.signingsavvy.com/signs/mp4/7/7007.mp4
brown,A69252,http://aslbricks.org/New/ASL-Videos/brown.mp4
brown,A07963,https://media.asldeafined.com/vocabulary/1466724587.930.mp4
brown,A07966,https://www.signingsavvy.com/signs/mp4/6/6209.mp4
brown,A65263,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BR/BROWN-53.mp4
brown,A07960,https://media.spreadthesign.com/video/mp4/13/125573.mp4
brown,A07973,http://www.aslsearch.com/signs/videos/brown.mp4
brown,A07961,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/brown.mp4
brown,A07962,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Brown.mp4
but,A08429,https://www.signingsavvy.com/signs/mp4/23/23503.mp4
but,A08431,https://www.signingsavvy.com/signs/mp4/6/6551.mp4
but,A65278,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BU/BUT-61.mp4
but,A08424,https://media.spreadthesign.com/video/mp4/13/125640.mp4
but,A08437,http://www.aslsearch.com/signs/videos/but.mp4
but,A08425,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Different-JM7Z5mfnrSk.mp4
but,A08426,https://media.asldeafined.com/vocabulary/1466725437.8006.mp4
cheat,A10147,https://media.spreadthesign.com/video/mp4/13/125942.mp4
cheat,A10166,http://www.aslsearch.com/signs/videos/cheat.mp4
cheat,A10148,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cheat%202-KsLHDSh6t7M.mp4
cheat,A10149,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cheat%203-Sldnni0vyBw.mp4
cheat,A65341,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CH/CHEAT_1-1058.mp4
cheat,A10151,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cheat%20copy-Ct97K7sCACc.mp4
cheat,A65342,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CH/CHEAT_2-2514.mp4
cheat,A10157,https://www.signingsavvy.com/signs/mp4/14/14045.mp4
cheat,A10158,https://www.signingsavvy.com/signs/mp4/14/14046.mp4
cheat,A10159,https://www.signingsavvy.com/signs/mp4/14/14047.mp4
city,A69269,http://aslbricks.org/New/ASL-Videos/city.mp4
city,A10895,https://media.asldeafined.com/vocabulary/1466898554.85.mp4
city,A10898,https://www.signingsavvy.com/signs/mp4/6/6001.mp4
city,A65362,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CI/CITY-551.mp4
city,A65363,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CI/CITY-689.mp4
city,A10892,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/city.mov
city,A10904,http://www.aslsearch.com/signs/videos/city.mp4
city,A10893,https://media.spreadthesign.com/video/mp4/13/399304.mp4
city,A10894,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Community%2C%20City-ullwVrgZsPE.mp4
cook,A13158,https://media.asldeafined.com/vocabulary/1466903034.6121.mp4
cook,A13160,https://www.signingsavvy.com/signs/mp4/14/14239.mp4
cook,A13161,https://www.signingsavvy.com/signs/mp4/5/5801.mp4
cook,A13167,http://www.aslsearch.com/signs/videos/cook2.mp4
cook,A13168,http://www.aslsearch.com/signs/videos/cook.mp4
cook,A13155,https://media.spreadthesign.com/video/mp4/13/74942.mp4
cook,A13156,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/cook.mp4
cook,A13157,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cook-OnJxNwHhkIs.mp4
decide,A15034,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Decide%2C%20Definitely-a6H-G5Vhz6w.mp4
decide,A15035,https://media.asldeafined.com/vocabulary/1466909021.4675.mp4
decide,A15037,https://www.signingsavvy.com/signs/mp4/23/23917.mp4
decide,A15038,https://www.signingsavvy.com/signs/mp4/9/9203.mp4
decide,A65449,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DE/DECIDE-1226.mp4
decide,A65450,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DE/DECIDE-2280.mp4
decide,A15043,http://www.aslsearch.com/signs/videos/decide.mp4
decide,A15032,https://media.spreadthesign.com/video/mp4/13/399467.mp4
decide,A15033,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/decide.mp4
full,A65792,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FU/FULL-139.mp4
full,A23782,http://www.aslsearch.com/signs/videos/full.mp4
full,A23771,https://media.asldeafined.com/vocabulary/1468514615.3604.mp4
full,A23774,https://www.signingsavvy.com/signs/mp4/23/23323.mp4
full,A23775,https://www.signingsavvy.com/signs/mp4/23/23324.mp4
full,A23766,https://media.spreadthesign.com/video/mp4/13/486573.mp4
full,A23776,https://www.signingsavvy.com/signs/mp4/7/7838.mp4
full,A23767,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/full.mp4
full,A23768,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Full-0j0Nsjb8e-s.mp4
full,A23769,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Full-K3DhCup57Cs.mp4
how,A69370,http://aslbricks.org/New/ASL-Videos/how.mp4
how,A28205,https://media.asldeafined.com/vocabulary/1468638815.8605.mp4
how,A28210,https://www.signingsavvy.com/signs/mp4/5/5874.mp4
how,A28201,https://media.spreadthesign.com/video/mp4/13/456602.mp4
how,A28211,https://www.signingsavvy.com/signs/mp4/5/5875.mp4
how,A28214,http://www.aslsearch.com/signs/videos/how.mp4
how,A28202,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/how2.mp4
how,A28203,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/how.mp4
how,A28204,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20How-4-FrL86gJFo.mp4
jacket,A30849,http://www.aslsearch.com/signs/videos/jacket.mp4
jacket,A30831,https://media.spreadthesign.com/video/mp4/13/458051.mp4
jacket,A30832,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/jacket.mp4
jacket,A30833,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Coat%2C%20Jacket%2C%20Put%20Jacket%20Or%20Coat%20On-GiSk_5R3-1I.mp4
jacket,A30834,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Jacket%2C%20Coat-S0s-qh1GpmE.mp4
jacket,A30835,https://media.asldeafined.com/vocabulary/1468668730.7199.mp4
jacket,A30840,https://www.signingsavvy.com/signs/mp4/22/22145.mp4
letter,A66038,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/LE/LETTER-642.mp4
letter,A32948,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Stamp-8KA4BvqtdOg.mp4
letter,A32949,https://media.asldeafined.com/vocabulary/1468711203.8119.mp4
letter,A32950,https://media.asldeafined.com/vocabulary/1553868352.971.mp4
letter,A32953,https://www.signingsavvy.com/signs/mp4/6/6847.mp4
letter,A32954,https://www.signingsavvy.com/signs/mp4/6/6848.mp4
letter,A32945,https://media.spreadthesign.com/video/mp4/13/457528.mp4
letter,A32955,https://www.signingsavvy.com/signs/mp4/6/6850.mp4
letter,A32959,http://www.aslsearch.com/signs/videos/letter.mp4
letter,A32946,https://media.spreadthesign.com/video/mp4/13/457529.mp4
letter,A32947,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Letter%20copy-aho9YprKA0M.mp4
medicine,A66111,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/ME/MEDICINE-1621.mp4
medicine,A35454,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Medicine.mp4
medicine,A35455,https://media.asldeafined.com/vocabulary/1468714638.9395.mp4
medicine,A35456,https://media.asldeafined.com/vocabulary/1546574540.142.mp4
medicine,A35458,https://www.signingsavvy.com/signs/mp4/6/6826.mp4
medicine,A35452,https://media.spreadthesign.com/video/mp4/13/157839.mp4
medicine,A35467,http://www.aslsearch.com/signs/videos/medical.mp4
medicine,A35453,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/medicine.mp4
need,A37886,https://www.signingsavvy.com/signs/mp4/9/9563.mp4
need,A37881,https://media.spreadthesign.com/video/mp4/13/63549.mp4
need,A37894,http://www.aslsearch.com/signs/videos/shall.mp4
need,A37882,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/need.mp4
need,A37883,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Need-0qij0e7-5Ak.mp4
need,A37884,https://media.asldeafined.com/vocabulary/1468718141.8252.mp4
paint,A40840,https://www.signingsavvy.com/signs/mp4/14/14823.mp4
paint,A40841,https://www.signingsavvy.com/signs/mp4/14/14824.mp4
paint,A40834,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Paint%202-na0od_u1s8k.mp4
paint,A40847,http://www.aslsearch.com/signs/videos/paint.mp4
paint,A40835,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Paint-e962KC5Cm5w.mp4
paint,A40836,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Paint-qTA0nc4WYOc.mp4
paint,A40837,https://media.asldeafined.com/vocabulary/1468723124.3329.mp4
paper,A41030,https://media.asldeafined.com/vocabulary/1522767936.333.mp4
paper,A41032,https://www.signingsavvy.com/signs/mp4/5/5899.mp4
paper,A41025,https://media.spreadthesign.com/video/mp4/13/49171.mp4
paper,A41037,http://www.aslsearch.com/signs/videos/paper.mp4
paper,A41026,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/paper.mp4
paper,A41027,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Paper%202-wnfSW4-iXHY.mp4
paper,A41028,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Paper.mp4
paper,A41029,https://media.asldeafined.com/vocabulary/1468723544.417.mp4
pull,A69439,http://aslbricks.org/New/ASL-Videos/pull.mp4
pull,A45265,https://media.asldeafined.com/vocabulary/1468757283.4828.mp4
pull,A45267,https://www.signingsavvy.com/signs/mp4/22/22921.mp4
pull,A66351,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/PU/PULL-229.mp4
pull,A45261,https://media.spreadthesign.com/video/mp4/13/306777.mp4
pull,A45273,http://www.aslsearch.com/signs/videos/pull.mp4
pull,A45262,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Pull2-3gtcnXxKZHs.mp4
pull,A45263,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Pull-78bHeANdyYc.mp4
pull,A45264,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Pull-N_bMKvAGxjs.mp4
purple,A69440,http://aslbricks.org/New/ASL-Videos/purple.mp4
purple,A45438,https://www.signingsavvy.com/signs/mp4/6/6858.mp4
purple,A66355,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/PU/PURPLE-989.mp4
purple,A45443,http://www.aslsearch.com/signs/videos/purple.mp4
purple,A45433,https://media.spreadthesign.com/video/mp4/13/49224.mp4
purple,A45434,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/purple.mp4
purple,A45435,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Purple.mp4
purple,A45436,https://media.asldeafined.com/vocabulary/1468757349.9136.mp4
right,A48105,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/right.mp4
right,A48124,http://www.aslsearch.com/signs/videos/correct.mp4
right,A48126,http://www.aslsearch.com/signs/videos/right.mp4
right,A48106,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Right%2C%20Correct-XhAAfS8YF4o.mp4
right,A48107,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Right-VC1zsuX_WU4.mp4
right,A48108,https://media.asldeafined.com/vocabulary/1466903512.8429.mp4
right,A48109,https://media.asldeafined.com/vocabulary/1468761005.7507.mp4
right,A48114,https://www.signingsavvy.com/signs/mp4/22/22624.mp4
right,A48115,https://www.signingsavvy.com/signs/mp4/6/6234.mp4
same,A49173,https://media.spreadthesign.com/video/mp4/13/50775.mp4
same,A49175,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Same%2C%20Similar-u52CAu7ygrY.mp4
same,A49176,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Same-DeqpnWES_bs.mp4
same,A49178,https://media.asldeafined.com/vocabulary/1468762687.6352.mp4
same,A49181,https://www.signingsavvy.com/signs/mp4/14/14298.mp4
same,A49182,https://www.signingsavvy.com/signs/mp4/8/8807.mp4
same,A49183,https://www.signingsavvy.com/signs/mp4/8/8808.mp4
same,A49188,http://www.aslsearch.com/signs/videos/same.mp4
same,A49174,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Same%202-YS_M2kWlN4E.mp4
son,A53273,https://www.signingsavvy.com/signs/mp4/6/6483.mp4
son,A53274,https://www.signingsavvy.com/signs/mp4/8/8467.mp4
son,A53275,https://www.signingsavvy.com/signs/mp4/8/8468.mp4
